"ObsTime","avg_price_per_kg","vege_id","StnPres","Temperature","RH","WS","Precp","typhoon"
2024-01-04,23.84,50,998.93,15.69,74.03,1.74,0.00,0
2024-01-04,23.50,27,966.23,14.73,77.53,1.57,0.00,0
2024-01-04,15.00,2,1012.32,15.73,68.78,2.28,0.02,0
2024-01-04,19.87,31,1018.03,16.28,70.37,2.46,0.00,0
2024-01-04,43.06,13,1014.62,15.77,67.70,2.39,0.00,0
2024-01-04,34.43,42,1003.35,16.35,72.97,2.21,0.00,0
2024-01-04,12.47,16,1018.20,16.20,69.00,2.20,0.00,0
2024-01-04,24.97,37,1000.63,16.22,73.19,2.24,0.09,0
2024-01-04,30.91,6,1017.45,16.11,68.73,2.24,0.00,0
2024-01-04,22.14,52,1013.11,16.58,69.76,2.76,0.00,0
2024-01-04,20.05,29,1018.29,16.27,68.66,2.43,0.00,0
2024-01-04,35.75,46,1009.24,17.57,70.61,2.92,0.02,0
2024-01-04,37.28,41,998.27,17.47,70.95,3.12,0.00,0
2024-01-04,32.98,4,1012.23,15.48,66.84,2.51,0.00,0
2024-01-04,23.14,39,1013.56,15.58,70.22,2.13,0.00,0
2024-01-04,29.80,34,974.58,14.88,77.07,1.02,0.06,0
2024-01-04,15.68,8,1014.97,15.81,67.83,2.37,0.00,0
2024-01-04,21.30,51,1018.25,16.17,69.26,2.22,0.00,0
2024-01-04,27.31,33,1010.36,15.84,71.93,1.91,0.05,0
2024-01-04,7.58,3,1001.88,15.35,72.48,1.65,0.02,0
2024-01-05,23.94,45,1009.87,17.39,76.31,1.33,0.05,0
2024-01-05,21.90,43,1014.01,17.56,77.87,1.65,0.00,0
2024-01-05,25.28,32,1018.96,17.21,81.48,1.95,0.00,0
2024-01-05,19.96,14,1015.14,16.70,81.41,1.48,0.00,0
2024-01-05,10.03,9,1019.09,17.11,80.60,1.81,0.00,0
2024-01-05,25.78,47,1001.68,17.65,74.64,1.87,0.00,0
2024-01-05,15.32,7,1015.52,16.74,81.42,1.51,0.00,0
2024-01-05,17.69,10,1009.94,16.81,80.10,1.54,0.11,0
2024-01-05,28.87,36,1016.61,18.13,75.90,2.06,0.00,0
2024-01-05,26.41,50,999.74,16.49,80.10,1.61,0.00,0
2024-01-05,26.91,27,967.04,15.05,77.96,1.28,0.00,0
2024-01-05,15.00,2,1012.91,16.58,81.52,1.48,0.05,0
2024-01-05,20.74,31,1018.83,17.34,81.25,2.06,0.00,0
2024-01-05,44.23,13,1015.14,16.70,81.41,1.48,0.00,0
2024-01-05,32.69,42,1004.10,17.31,77.40,1.88,0.00,0
2024-01-05,11.58,16,1019.00,17.10,81.50,1.70,0.00,0
2024-01-05,24.00,37,1001.44,16.74,77.93,1.66,0.24,0
2024-01-05,38.18,6,1018.19,17.02,81.48,1.65,0.00,0
2024-01-05,21.98,52,1013.97,17.10,81.09,2.05,0.00,0
2024-01-05,25.63,29,1019.11,17.08,81.73,1.84,0.00,0
2024-01-05,40.33,46,1009.92,18.46,72.78,2.10,0.05,0
2024-01-05,44.80,41,998.95,18.22,70.86,2.08,0.00,0
2024-01-05,33.16,4,1012.57,16.43,81.35,1.34,0.00,0
2024-01-05,25.26,39,1014.08,16.84,80.77,1.76,0.00,0
2024-01-05,37.89,34,974.82,15.14,78.69,0.92,0.08,0
2024-01-05,18.07,8,1015.52,16.74,81.42,1.51,0.00,0
2024-01-05,24.66,51,1019.03,17.17,81.08,1.84,0.00,0
2024-01-05,27.17,33,1011.17,16.72,80.98,1.75,0.13,0
2024-01-05,8.58,3,1001.96,16.34,79.11,1.43,0.05,0
2024-01-06,22.99,45,1009.68,18.27,76.29,1.61,0.05,0
2024-01-06,21.27,43,1013.67,18.08,78.19,1.81,0.00,0
2024-01-06,21.68,32,1018.48,17.62,80.71,2.44,0.00,0
2024-01-06,21.10,14,1015.01,17.19,80.17,1.98,0.00,0
2024-01-06,9.41,9,1018.72,17.70,79.70,2.52,0.00,0
2024-01-06,26.28,47,1001.40,18.18,73.95,1.83,0.00,0
2024-01-06,14.48,7,1015.36,17.22,80.21,2.01,0.00,0
2024-01-06,15.45,10,1009.58,17.54,78.57,1.98,0.11,0
2024-01-06,32.71,36,1016.23,18.55,75.96,2.16,0.00,0
2024-01-06,28.51,50,999.40,16.80,78.77,1.77,0.00,0
2024-01-06,21.64,27,966.91,15.60,74.55,1.12,0.00,0
2024-01-06,15.00,2,1012.74,17.09,79.80,1.98,0.05,0
2024-01-06,17.42,31,1018.36,17.69,80.74,2.45,0.00,0
2024-01-06,43.39,13,1015.01,17.19,80.17,1.98,0.00,0
2024-01-06,32.78,42,1003.77,17.64,76.87,1.86,0.00,0
2024-01-06,10.77,16,1018.50,17.50,80.60,2.20,0.00,0
2024-01-06,16.25,37,1001.23,17.26,74.85,1.75,0.24,0
2024-01-06,38.98,6,1017.77,17.44,80.51,2.15,0.00,0
2024-01-06,21.26,52,1013.55,17.72,79.84,2.82,0.00,0
2024-01-06,39.85,29,1018.61,17.55,80.69,2.45,0.00,0
2024-01-06,38.08,46,1009.66,18.91,72.81,1.92,0.05,0
2024-01-06,39.33,41,998.74,18.78,70.58,1.72,0.00,0
2024-01-06,34.93,4,1012.69,16.99,79.88,1.84,0.00,0
2024-01-06,24.24,39,1013.92,17.01,80.35,1.91,0.00,0
2024-01-06,35.59,34,974.64,16.13,75.40,1.00,0.08,0
2024-01-06,16.47,8,1015.36,17.22,80.21,2.01,0.00,0
2024-01-06,24.94,51,1018.53,17.49,80.48,2.28,0.00,0
2024-01-06,27.19,33,1010.75,17.04,79.17,2.10,0.13,0
2024-01-06,8.99,3,1001.79,16.98,77.24,1.92,0.05,0
2024-01-07,22.92,45,1011.53,17.95,73.64,2.41,0.03,0
2024-01-07,20.95,43,1015.05,18.14,73.23,3.00,0.01,0
2024-01-07,24.04,32,1019.57,17.85,72.07,4.38,0.00,0
2024-01-07,23.07,14,1016.39,17.44,69.40,3.89,0.00,0
2024-01-07,8.84,9,1020.23,17.69,71.52,4.31,0.00,0
2024-01-07,26.07,47,1002.24,18.30,71.47,3.22,0.03,0
2024-01-07,13.53,7,1016.71,17.48,69.57,3.92,0.00,0
2024-01-07,16.23,10,1010.99,17.37,73.53,3.15,0.04,0
2024-01-07,32.30,36,1017.19,18.75,70.64,3.91,0.03,0
2024-01-07,30.84,50,1000.35,17.03,73.88,2.80,0.00,0
2024-01-07,22.69,27,967.77,15.69,73.74,1.66,0.01,0
2024-01-07,15.00,2,1014.05,17.28,70.11,3.71,0.02,0
2024-01-07,17.42,31,1019.42,17.86,72.93,4.25,0.00,0
2024-01-07,43.13,13,1016.39,17.44,69.40,3.89,0.00,0
2024-01-07,30.06,42,1004.66,17.83,73.12,3.01,0.01,0
2024-01-07,10.45,16,1019.60,17.90,71.10,4.20,0.00,0
2024-01-07,23.80,37,1002.11,17.00,73.48,2.44,0.12,0
2024-01-07,41.39,6,1018.93,17.80,70.74,4.14,0.00,0
2024-01-07,24.24,52,1014.63,17.74,72.27,4.79,0.00,0
2024-01-07,31.95,29,1019.74,17.83,71.19,4.54,0.00,0
2024-01-07,39.78,46,1010.47,18.96,71.23,3.20,0.06,0
2024-01-07,40.58,41,999.50,18.78,70.66,3.04,0.06,0
2024-01-07,33.78,4,1014.25,17.13,68.27,3.69,0.00,0
2024-01-07,25.10,39,1015.22,17.15,72.09,3.07,0.00,0
2024-01-07,32.05,34,976.07,15.70,75.84,1.18,0.03,0
2024-01-07,16.59,8,1016.71,17.48,69.57,3.92,0.00,0
2024-01-07,24.60,51,1019.64,17.86,71.40,4.08,0.00,0
2024-01-07,27.55,33,1011.77,17.23,72.68,3.22,0.05,0
2024-01-07,9.04,3,1003.48,16.75,73.22,2.70,0.02,0
2024-01-08,22.60,43,1013.19,18.32,75.70,2.26,0.09,0
2024-01-08,30.00,32,1017.74,18.15,75.78,3.16,0.00,0
2024-01-08,10.60,9,1018.17,18.08,76.43,3.04,0.00,0
2024-01-08,15.80,7,1014.46,18.23,74.36,2.79,0.00,0
2024-01-08,15.60,10,1009.11,18.04,76.22,2.27,0.18,0
2024-01-08,36.90,36,1015.41,18.98,72.89,3.08,0.00,0
2024-01-08,31.95,50,998.62,17.36,76.18,2.13,0.00,0
2024-01-08,31.90,31,1017.60,18.10,76.15,3.14,0.00,0
2024-01-08,43.60,13,1014.09,18.23,74.23,2.78,0.00,0
2024-01-08,24.27,52,1012.71,18.20,75.10,3.56,0.00,0
2024-01-08,23.00,39,1013.02,17.80,75.25,2.43,0.00,0
2024-01-08,20.80,34,974.33,16.66,76.81,0.88,0.16,0
2024-01-08,11.90,8,1014.46,18.23,74.36,2.79,0.00,0
2024-01-08,15.80,51,1017.83,18.13,75.30,2.92,0.00,0
2024-01-08,9.73,3,1001.40,17.24,77.96,1.93,0.05,0
2024-01-08,30.95,4,1011.63,18.25,73.39,2.69,0.00,0
2024-01-08,47.30,6,1017.02,18.21,75.24,2.87,0.00,0
2024-01-08,30.57,14,1014.09,18.23,74.23,2.78,0.00,0
2024-01-08,10.15,16,1017.80,18.20,75.50,2.90,0.00,0
2024-01-08,22.20,27,966.14,16.23,75.37,1.49,0.00,0
2024-01-08,67.00,29,1017.89,18.20,75.39,3.19,0.00,0
2024-01-08,29.23,33,1010.00,17.82,75.62,2.39,0.13,0
2024-01-08,61.90,41,997.82,19.05,70.95,2.76,0.00,0
2024-01-08,32.08,42,1002.95,18.01,74.79,2.44,0.00,0
2024-01-08,31.45,45,1009.50,18.35,76.28,1.81,0.21,0
2024-01-08,40.93,46,1008.73,19.25,71.85,2.79,0.05,0
2024-01-08,26.43,47,1000.53,18.59,72.82,2.66,0.00,0
2024-01-09,20.92,45,1005.92,19.35,80.33,1.87,1.30,0
2024-01-09,21.88,43,1010.00,19.48,81.17,2.61,0.66,0
2024-01-09,25.86,32,1015.03,19.21,83.23,3.58,0.00,0
2024-01-09,23.86,14,1011.61,18.64,84.14,2.64,0.96,0
2024-01-09,9.66,9,1015.26,19.14,82.61,3.38,0.00,0
2024-01-09,25.64,47,997.77,19.77,77.01,2.37,0.10,0
2024-01-09,14.16,7,1011.96,18.70,83.97,2.70,0.86,0
2024-01-09,15.98,10,1006.04,18.97,82.21,2.52,0.58,0
2024-01-09,31.79,36,1012.61,20.08,78.48,2.95,0.09,0
2024-01-09,32.97,50,995.93,18.73,81.52,2.69,0.00,0
2024-01-09,22.01,27,963.59,17.49,79.45,1.50,0.31,0
2024-01-09,25.25,2,1009.34,18.61,83.72,2.60,0.85,0
2024-01-09,18.64,31,1014.86,19.24,83.53,3.72,0.00,0
2024-01-09,39.72,13,1011.61,18.64,84.14,2.64,0.96,0
2024-01-09,33.16,42,1000.18,19.34,79.84,2.79,0.04,0
2024-01-09,11.16,16,1015.10,19.20,82.50,3.20,0.00,0
2024-01-09,16.60,37,997.68,19.19,78.55,2.01,0.32,0
2024-01-09,40.78,6,1014.37,19.08,82.84,3.08,0.20,0
2024-01-09,24.11,52,1010.05,19.25,82.86,3.74,0.00,0
2024-01-09,22.14,29,1015.21,19.18,82.95,3.45,0.00,0
2024-01-09,41.28,46,1005.88,20.43,75.77,2.47,0.18,0
2024-01-09,38.88,41,995.02,20.24,74.17,2.07,0.17,0
2024-01-09,29.45,4,1009.29,18.27,85.23,2.27,1.59,0
2024-01-09,27.59,39,1010.43,18.74,84.17,2.91,0.72,0
2024-01-09,34.15,34,971.21,17.82,80.25,0.92,0.49,0
2024-01-09,16.78,8,1011.96,18.70,83.97,2.70,0.86,0
2024-01-09,23.47,51,1015.11,19.22,82.56,3.35,0.00,0
2024-01-09,27.25,33,1007.31,18.90,81.99,2.95,0.13,0
2024-01-09,9.06,3,998.33,18.48,81.15,2.45,0.05,0
2024-01-10,20.81,45,1007.39,17.95,74.68,2.81,1.22,0
2024-01-10,19.91,43,1011.21,18.26,71.83,3.76,0.64,0
2024-01-10,25.71,32,1016.22,18.14,66.82,5.34,0.00,0
2024-01-10,23.55,14,1013.30,17.17,67.16,4.20,0.00,0
2024-01-10,9.57,9,1016.85,17.83,66.16,5.11,0.00,0
2024-01-10,24.10,47,998.71,18.39,70.96,3.52,0.03,0
2024-01-10,14.59,7,1013.60,17.27,67.02,4.28,0.00,0
2024-01-10,15.12,10,1007.32,17.62,71.43,3.97,0.61,0
2024-01-10,32.39,36,1013.71,18.86,67.75,4.45,0.03,0
2024-01-10,31.65,50,996.93,17.29,71.16,3.84,0.00,0
2024-01-10,21.87,27,964.33,15.80,76.75,1.96,0.01,0
2024-01-10,18.08,31,1016.01,18.16,68.17,5.35,0.00,0
2024-01-10,35.98,13,1013.30,17.17,67.16,4.20,0.00,0
2024-01-10,30.41,42,1001.12,17.98,71.43,3.89,0.01,0
2024-01-10,11.27,16,1016.30,18.10,65.80,5.00,0.00,0
2024-01-10,7.50,37,998.76,17.22,71.96,3.38,0.12,0
2024-01-10,40.14,6,1015.67,17.91,66.08,4.83,0.00,0
2024-01-10,24.36,52,1011.32,18.20,66.51,5.67,0.00,0
2024-01-10,27.85,29,1016.46,18.12,65.39,5.36,0.00,0
2024-01-10,42.87,46,1006.86,18.99,70.58,3.67,0.06,0
2024-01-10,43.92,41,995.87,18.78,72.14,3.02,0.06,0
2024-01-10,38.96,4,1011.31,16.56,68.06,3.66,0.00,0
2024-01-10,26.19,39,1011.98,17.09,69.20,4.14,0.00,0
2024-01-10,34.78,34,972.27,16.03,78.60,1.55,0.70,0
2024-01-10,15.68,8,1013.60,17.27,67.02,4.28,0.00,0
2024-01-10,21.15,51,1016.32,18.08,65.72,5.11,0.00,0
2024-01-10,27.67,33,1008.46,17.43,68.02,4.58,0.05,0
2024-01-10,8.38,3,999.96,16.65,71.07,3.54,0.02,0
2024-01-11,25.49,45,1009.70,15.46,69.38,1.87,0.02,0
2024-01-11,22.00,43,1013.24,15.70,66.31,2.23,0.00,0
2024-01-11,26.11,32,1017.62,15.42,63.08,3.19,0.00,0
2024-01-11,22.01,14,1014.23,14.78,62.24,2.88,0.00,0
2024-01-11,7.88,9,1018.20,15.12,63.33,3.18,0.00,0
2024-01-11,25.75,47,1000.49,16.04,66.83,2.83,0.00,0
2024-01-11,12.60,7,1014.57,14.84,62.30,2.89,0.00,0
2024-01-11,14.83,10,1009.04,14.99,67.27,2.31,0.04,0
2024-01-11,29.75,36,1015.44,16.36,63.56,3.22,0.00,0
2024-01-11,33.68,50,998.40,14.77,66.91,2.11,0.00,0
2024-01-11,19.99,27,965.66,13.73,71.44,1.47,0.00,0
2024-01-11,15.00,2,1011.91,14.67,63.36,2.75,0.02,0
2024-01-11,16.42,31,1017.52,15.43,63.61,3.09,0.00,0
2024-01-11,32.89,13,1014.23,14.78,62.24,2.88,0.00,0
2024-01-11,31.83,42,1002.85,15.54,66.37,2.41,0.00,0
2024-01-11,9.66,16,1017.60,15.40,62.80,3.00,0.00,0
2024-01-11,20.40,37,1000.23,14.70,69.40,2.30,0.09,0
2024-01-11,32.67,6,1016.90,15.27,62.68,2.97,0.00,0
2024-01-11,27.56,52,1012.71,15.48,63.95,3.72,0.00,0
2024-01-11,21.43,29,1017.74,15.40,62.51,3.32,0.00,0
2024-01-11,44.35,46,1008.86,16.63,66.14,2.94,0.02,0
2024-01-11,42.18,41,997.87,16.60,67.13,2.98,0.00,0
2024-01-11,39.73,4,1011.99,14.37,61.87,2.79,0.00,0
2024-01-11,23.69,39,1013.18,14.66,62.62,2.33,0.00,0
2024-01-11,34.39,34,973.98,13.69,73.47,0.96,0.03,0
2024-01-11,16.18,8,1014.57,14.84,62.30,2.89,0.00,0
2024-01-11,20.54,51,1017.67,15.42,62.08,2.95,0.00,0
2024-01-11,26.66,33,1009.79,14.86,64.58,2.38,0.05,0
2024-01-11,9.27,3,1001.38,14.15,67.79,1.99,0.02,0
2024-01-12,21.97,45,1008.86,16.50,74.63,1.33,0.00,0
2024-01-12,19.87,43,1012.78,16.60,74.23,1.48,0.00,0
2024-01-12,24.65,32,1017.46,16.32,74.14,1.76,0.00,0
2024-01-12,23.11,14,1013.79,15.71,73.60,1.55,0.00,0
2024-01-12,8.68,9,1017.74,16.24,73.94,1.74,0.00,0
2024-01-12,24.83,47,1000.33,16.86,70.07,1.91,0.00,0
2024-01-12,15.13,7,1014.16,15.75,73.60,1.56,0.00,0
2024-01-12,14.44,10,1008.63,15.94,75.38,1.44,0.00,0
2024-01-12,28.55,36,1015.25,17.26,70.82,2.08,0.00,0
2024-01-12,31.38,50,998.31,15.51,74.27,1.35,0.00,0
2024-01-12,20.38,27,965.59,14.31,72.59,1.14,0.00,0
2024-01-12,15.00,2,1011.54,15.60,73.88,1.52,0.00,0
2024-01-12,14.50,31,1017.33,16.39,74.58,1.74,0.00,0
2024-01-12,37.57,13,1013.79,15.71,73.60,1.55,0.00,0
2024-01-12,30.79,42,1002.71,16.36,72.67,1.63,0.00,0
2024-01-12,9.67,16,1017.50,16.20,73.60,1.70,0.00,0
2024-01-12,22.75,37,1000.13,15.70,73.59,1.68,0.00,0
2024-01-12,33.40,6,1016.72,16.10,73.60,1.67,0.00,0
2024-01-12,27.12,52,1012.45,16.40,73.38,1.85,0.00,0
2024-01-12,25.40,29,1017.59,16.25,73.69,1.79,0.00,0
2024-01-12,43.40,46,1008.66,17.58,69.49,2.10,0.00,0
2024-01-12,40.12,41,997.68,17.47,68.04,2.21,0.00,0
2024-01-12,43.40,4,1011.33,15.38,73.60,1.44,0.00,0
2024-01-12,28.33,39,1012.79,15.62,75.47,1.45,0.00,0
2024-01-12,30.85,34,973.57,14.40,75.81,0.86,0.00,0
2024-01-12,15.56,8,1014.16,15.75,73.60,1.56,0.00,0
2024-01-12,22.77,51,1017.55,16.24,73.92,1.73,0.00,0
2024-01-12,26.45,33,1009.74,15.72,74.82,1.57,0.00,0
2024-01-12,7.88,3,1000.79,15.36,74.56,1.32,0.00,0
2024-01-13,22.46,45,1010.28,17.51,73.46,1.57,0.17,0
2024-01-13,19.30,43,1013.92,17.56,73.97,1.63,0.11,0
2024-01-13,23.47,32,1018.27,17.46,74.76,1.95,0.00,0
2024-01-13,23.40,14,1014.53,17.21,72.19,1.99,0.00,0
2024-01-13,9.93,9,1018.69,17.50,74.06,1.99,0.00,0
2024-01-13,23.71,47,1001.34,17.74,69.23,2.20,0.00,0
2024-01-13,11.92,7,1014.91,17.23,72.43,1.97,0.00,0
2024-01-13,14.34,10,1009.73,17.09,74.56,1.67,0.19,0
2024-01-13,27.85,36,1016.16,18.24,70.98,2.34,0.00,0
2024-01-13,31.73,50,999.21,16.49,72.98,1.44,0.00,0
2024-01-13,20.37,27,966.72,15.21,69.73,1.33,0.00,0
2024-01-13,23.00,2,1012.29,17.09,72.10,1.94,0.00,0
2024-01-13,13.85,31,1018.17,17.49,74.84,1.94,0.00,0
2024-01-13,36.55,13,1014.53,17.21,72.19,1.99,0.00,0
2024-01-13,33.52,42,1003.67,17.27,71.52,1.81,0.00,0
2024-01-13,8.06,16,1018.30,17.40,74.60,1.80,0.00,0
2024-01-13,28.30,37,1000.97,16.88,69.99,2.02,0.00,0
2024-01-13,33.90,6,1017.51,17.36,74.10,1.84,0.00,0
2024-01-13,29.74,52,1013.31,17.52,73.49,2.27,0.00,0
2024-01-13,21.85,29,1018.39,17.45,74.69,1.98,0.00,0
2024-01-13,45.88,46,1009.65,18.45,68.09,2.46,0.00,0
2024-01-13,39.12,41,998.76,18.20,66.97,2.57,0.00,0
2024-01-13,37.75,4,1012.02,17.09,70.59,2.11,0.00,0
2024-01-13,26.31,39,1013.53,16.88,73.19,1.75,0.00,0
2024-01-13,31.61,34,974.94,15.28,73.88,0.98,0.40,0
2024-01-13,14.65,8,1014.91,17.23,72.43,1.97,0.00,0
2024-01-13,23.13,51,1018.35,17.39,74.53,1.83,0.00,0
2024-01-13,27.18,33,1010.54,16.94,73.11,1.71,0.00,0
2024-01-13,9.21,3,1001.92,16.61,72.18,1.50,0.00,0
2024-01-14,23.82,45,1011.08,18.39,73.12,1.37,0.01,0
2024-01-14,20.08,43,1014.98,18.25,75.42,1.42,0.01,0
2024-01-14,24.51,32,1019.55,17.86,78.83,1.49,0.00,0
2024-01-14,21.92,14,1015.71,17.73,75.73,1.24,0.00,0
2024-01-14,9.58,9,1019.76,17.91,78.49,1.49,0.00,0
2024-01-14,24.08,47,1002.55,18.38,70.97,1.88,0.00,0
2024-01-14,11.91,7,1016.09,17.73,76.07,1.24,0.00,0
2024-01-14,14.72,10,1010.81,17.91,74.87,1.41,0.01,0
2024-01-14,24.44,36,1017.38,18.81,73.29,1.93,0.00,0
2024-01-14,30.94,50,1000.50,17.13,75.60,1.34,0.00,0
2024-01-14,21.92,27,967.98,15.95,71.31,1.31,0.00,0
2024-01-14,15.00,2,1013.49,17.70,74.90,1.31,0.00,0
2024-01-14,11.97,31,1019.44,17.95,78.49,1.56,0.00,0
2024-01-14,33.60,13,1015.71,17.73,75.73,1.24,0.00,0
2024-01-14,33.94,42,1004.93,17.95,73.53,1.68,0.00,0
2024-01-14,8.79,16,1019.60,17.70,79.10,1.30,0.00,0
2024-01-14,31.20,37,1002.19,18.09,67.63,2.00,0.00,0
2024-01-14,36.93,6,1018.79,17.71,78.40,1.29,0.00,0
2024-01-14,28.26,52,1014.51,18.00,77.43,1.66,0.00,0
2024-01-14,19.95,29,1019.67,17.77,79.19,1.41,0.00,0
2024-01-14,43.51,46,1010.82,19.31,68.22,2.23,0.00,0
2024-01-14,38.48,41,999.94,18.97,67.38,2.28,0.00,0
2024-01-14,21.94,4,1013.12,17.75,73.49,1.20,0.00,0
2024-01-14,30.66,39,1014.72,17.73,74.91,1.45,0.00,0
2024-01-14,29.01,34,976.00,16.32,72.31,0.99,0.03,0
2024-01-14,15.24,8,1016.09,17.73,76.07,1.24,0.00,0
2024-01-14,25.13,51,1019.64,17.82,78.42,1.43,0.00,0
2024-01-14,26.87,33,1011.84,17.78,74.16,1.61,0.00,0
2024-01-14,9.82,3,1002.89,17.29,74.97,1.40,0.00,0
2024-01-15,16.30,43,1015.02,18.22,77.37,2.80,0.01,0
2024-01-15,24.40,32,1019.50,17.83,80.11,3.70,0.00,0
2024-01-15,7.90,9,1020.04,17.68,80.71,3.82,1.20,0
2024-01-15,30.00,47,1002.36,18.48,72.47,2.86,0.00,0
2024-01-15,11.50,7,1016.63,17.19,80.65,3.18,0.00,0
2024-01-15,11.60,10,1010.87,17.63,78.50,2.92,0.01,0
2024-01-15,36.90,36,1017.23,18.83,74.65,3.35,0.00,0
2024-01-15,33.60,50,1000.38,17.09,77.73,2.47,0.00,0
2024-01-15,30.00,27,967.89,15.85,74.51,1.53,0.15,0
2024-01-15,28.05,52,1014.53,17.88,78.66,4.39,0.00,0
2024-01-15,54.20,34,975.98,16.27,75.54,1.43,0.03,0
2024-01-15,11.80,8,1016.63,17.19,80.65,3.18,0.00,0
2024-01-15,15.90,51,1019.56,17.78,79.77,3.38,0.00,0
2024-01-15,12.05,3,1003.33,16.79,79.88,2.55,2.15,0
2024-01-15,21.05,4,1014.20,16.67,81.29,2.99,0.00,0
2024-01-15,41.48,6,1018.83,17.66,80.07,3.35,0.00,0
2024-01-15,32.20,13,1016.32,17.12,80.73,3.15,0.00,0
2024-01-15,23.85,14,1016.32,17.12,80.73,3.15,0.00,0
2024-01-15,8.43,16,1019.50,17.80,79.90,3.40,0.00,0
2024-01-15,11.12,31,1019.39,17.87,80.19,3.63,0.00,0
2024-01-15,28.68,33,1011.74,17.29,78.87,2.70,0.00,0
2024-01-15,33.63,39,1015.21,17.00,80.48,2.66,0.00,0
2024-01-15,45.10,41,999.69,19.08,69.04,2.76,0.00,0
2024-01-15,35.85,42,1004.77,17.90,75.73,2.64,0.00,0
2024-01-15,25.77,45,1011.39,18.19,76.50,2.63,0.51,0
2024-01-15,43.35,46,1010.63,19.18,71.07,2.87,0.00,0
2024-01-16,20.88,45,1012.59,17.71,79.51,2.24,1.25,0
2024-01-16,20.15,43,1015.98,18.04,77.62,2.66,0.30,0
2024-01-16,25.91,32,1020.28,17.98,75.98,3.63,0.00,0
2024-01-16,22.46,14,1016.90,17.53,74.36,3.48,0.00,0
2024-01-16,9.46,9,1021.00,17.51,78.36,3.50,1.91,0
2024-01-16,25.38,47,1003.09,18.11,75.24,2.83,0.65,0
2024-01-16,16.17,7,1017.24,17.57,74.49,3.45,0.00,0
2024-01-16,15.49,10,1011.82,17.49,77.85,2.66,0.29,0
2024-01-16,24.72,36,1018.02,18.54,75.09,3.28,0.57,0
2024-01-16,30.66,50,1001.10,17.19,76.98,2.45,0.00,0
2024-01-16,18.76,27,968.57,15.96,76.87,1.71,0.23,0
2024-01-16,15.00,2,1014.58,17.42,74.85,3.26,0.00,0
2024-01-16,12.93,31,1020.16,18.03,76.57,3.67,0.00,0
2024-01-16,37.24,13,1016.90,17.53,74.36,3.48,0.00,0
2024-01-16,33.73,42,1005.49,17.81,76.63,2.72,0.28,0
2024-01-16,10.93,16,1020.30,17.90,75.60,3.20,0.00,0
2024-01-16,24.00,37,1002.81,17.21,77.04,2.07,0.55,0
2024-01-16,34.41,6,1019.59,17.82,75.34,3.26,0.00,0
2024-01-16,27.96,52,1015.29,18.00,74.83,4.25,0.00,0
2024-01-16,25.45,29,1020.41,17.92,75.35,3.61,0.00,0
2024-01-16,46.99,46,1011.37,18.67,75.20,2.88,0.83,0
2024-01-16,40.00,41,1000.44,18.43,74.93,2.79,1.10,0
2024-01-16,24.68,4,1014.64,17.28,73.54,3.66,0.00,0
2024-01-16,27.70,39,1015.82,17.36,76.42,3.03,0.00,0
2024-01-16,33.53,34,976.94,15.89,79.65,1.12,0.63,0
2024-01-16,13.48,8,1017.24,17.57,74.49,3.45,0.00,0
2024-01-16,25.46,51,1020.36,17.88,75.86,3.23,0.00,0
2024-01-16,24.94,33,1012.49,17.39,76.90,2.58,0.00,0
2024-01-16,11.64,3,1004.36,16.38,82.09,2.21,3.41,0
2024-01-17,24.17,45,1010.83,18.49,79.46,1.49,0.42,0
2024-01-17,19.86,43,1014.45,18.61,79.58,1.61,0.26,0
2024-01-17,24.15,32,1018.77,18.53,80.15,1.95,0.00,0
2024-01-17,22.37,14,1014.94,18.71,77.03,1.65,0.00,0
2024-01-17,8.52,9,1019.14,18.47,79.90,1.99,0.03,0
2024-01-17,23.13,47,1001.85,18.72,76.23,2.12,0.72,0
2024-01-17,13.25,7,1015.32,18.68,77.31,1.66,0.00,0
2024-01-17,12.67,10,1010.30,18.17,80.19,1.63,0.20,0
2024-01-17,25.66,36,1016.65,19.10,77.54,2.28,0.63,0
2024-01-17,27.56,50,999.73,17.88,78.73,1.46,0.00,0
2024-01-17,21.17,27,967.28,16.94,74.36,1.32,0.26,0
2024-01-17,16.40,2,1012.73,18.55,77.37,1.63,0.00,0
2024-01-17,12.71,31,1018.67,18.62,80.26,1.94,0.00,0
2024-01-17,38.70,13,1014.94,18.71,77.03,1.65,0.00,0
2024-01-17,31.88,42,1004.18,18.47,77.84,1.78,0.31,0
2024-01-17,11.80,16,1018.80,18.40,79.90,1.80,0.00,0
2024-01-17,26.73,37,1001.53,18.20,77.49,1.91,0.61,0
2024-01-17,31.56,6,1017.99,18.46,79.30,1.77,0.00,0
2024-01-17,26.82,52,1013.79,18.58,79.78,2.25,0.00,0
2024-01-17,22.70,29,1018.89,18.45,80.04,1.98,0.00,0
2024-01-17,46.29,46,1010.14,19.32,76.00,2.34,0.92,0
2024-01-17,39.60,41,999.29,19.07,74.40,2.45,1.22,0
2024-01-17,38.15,4,1012.37,18.91,75.12,1.54,0.00,0
2024-01-17,26.93,39,1013.97,18.59,77.90,1.56,0.00,0
2024-01-17,33.52,34,975.64,16.71,78.43,0.98,0.43,0
2024-01-17,12.82,8,1015.32,18.68,77.31,1.66,0.00,0
2024-01-17,25.45,51,1018.85,18.44,79.84,1.86,0.00,0
