vege_id,vege_name,ObsTime,avg_price_per_kg,StnPres,Temperature,RH,WS,Precp,typhoon
33,°¨¹aÁ¦,2022/10/27 00:00,23.8,1005.05,23.8,78.2,1.94,0,0
3,°ªÄRµæ,2022/10/27 00:00,21.59,996.83,23.05,79.64,1.84,3.28,0
45,¥V¥Ê,2022/10/28 00:00,9.39,1004.36,24.05,76.62,2.41,2.21,0
43,«n¥Ê,2022/10/28 00:00,23.22,1007.46,24.39,77.31,2.55,0.08,0
32,¦a¥Ê,2022/10/28 00:00,14.37,1011.37,24.46,78.07,3.27,0,0
14,¦a¥Ê¸­,2022/10/28 00:00,27.61,1008.37,24.12,76.88,3.4,0.03,0
9,¤j¥Õµæ,2022/10/28 00:00,22.61,1012.1,24.12,79.45,3.34,4.99,0
47,¤j¶À¥Ê,2022/10/28 00:00,27.06,994.86,24.34,76.19,2.66,0,0
7,¤p¥Õµæ,2022/10/28 00:00,33.58,1008.67,24.15,76.91,3.36,0.03,0
10,ªoµæ,2022/10/28 00:00,27.59,1003.37,24.01,76.82,2.55,0.06,0
36,¬v½µ,2022/10/28 00:00,25.65,1009.29,24.87,75.26,3.07,0,0
50,¤ûµf­X,2022/10/28 00:00,70.99,992.79,23.68,80.58,2.16,0,0
27,¥É¦Ìµ«,2022/10/28 00:00,42.01,961.31,22.36,81.6,1.48,0,0
2,ªÅ¤ßµæ,2022/10/28 00:00,15.75,1006.09,24.02,77.1,3.14,0.03,0
31,¬õÅÚ½³,2022/10/28 00:00,18.7,1011.27,24.49,78.82,3.21,0,0
13,¬õ»ñµæ,2022/10/28 00:00,69.51,1008.37,24.12,76.88,3.4,0.03,0
42,µ·¥Ê,2022/10/28 00:00,27.49,997.12,24.15,79.02,2.38,0,0
16,¬ü¥Íµæ,2022/10/28 00:00,23.8,1011.4,24.4,77.1,3,0,0
37,¨¡ÀY,2022/10/28 00:00,19.92,994.58,23.86,75.87,1.87,0,0
6,ªãÂÅ,2022/10/28 00:00,56.34,1010.77,24.34,77.05,3.08,0.01,0
52,ªá·¦µæ,2022/10/28 00:00,40.88,1006.52,24.45,78.62,3.88,0,0
29,ªàµæ,2022/10/28 00:00,43.2,1011.49,24.45,77.3,3.36,0,0
46,­W¥Ê,2022/10/28 00:00,53.53,1002.93,24.87,74.85,2.66,0,0
41,­X¤l,2022/10/28 00:00,21.34,992.36,24.58,74.28,2.66,0,0
4,³Aµæ,2022/10/28 00:00,51.08,1006.36,23.94,76.74,3.67,0.05,0
39,½¬ÃÂ,2022/10/28 00:00,38.76,1007.23,24.11,79.45,2.76,0.02,0
34,Á¤,2022/10/28 00:00,61.18,969.6,22.52,78.49,1.26,0.05,0
8,«C¦¿µæ,2022/10/28 00:00,30.6,1008.67,24.15,76.91,3.36,0.03,0
51,«Cªáµæ,2022/10/28 00:00,45,1011.43,24.44,77.92,2.96,0,0
33,°¨¹aÁ¦,2022/10/28 00:00,22.38,1003.81,24.02,78.8,2.25,0,0
3,°ªÄRµæ,2022/10/28 00:00,22.78,996.02,23.04,82.86,2.13,8.93,0
45,¥V¥Ê,2022/10/29 00:00,9.76,1002.95,23.78,80.99,2.98,14.1,0
43,«n¥Ê,2022/10/29 00:00,23.51,1005.73,24.24,79.13,3.05,7.01,0
32,¦a¥Ê,2022/10/29 00:00,15.59,1009.4,24.46,77.13,4.19,0.06,0
14,¦a¥Ê¸­,2022/10/29 00:00,29.53,1006.9,23.72,77.68,4.09,0.19,0
9,¤j¥Õµæ,2022/10/29 00:00,20.68,1010.34,24.24,78.02,4.58,1.84,0
47,¤j¶À¥Ê,2022/10/29 00:00,28.37,992.87,24.55,76.23,3.48,0.02,0
7,¤p¥Õµæ,2022/10/29 00:00,33.05,1007.15,23.79,77.54,4.07,0.18,0
10,ªoµæ,2022/10/29 00:00,27.46,1001.67,23.88,78.87,3.16,5.39,0
36,¬v½µ,2022/10/29 00:00,21.95,1007.26,24.95,74.89,4,0.04,0
50,¤ûµf­X,2022/10/29 00:00,67.69,990.9,23.84,79.93,2.58,0.02,0
27,¥É¦Ìµ«,2022/10/29 00:00,37.2,959.62,22.73,81.12,1.73,0,0
2,ªÅ¤ßµæ,2022/10/29 00:00,14.15,1004.53,23.7,77.85,3.8,0.17,0
31,¬õÅÚ½³,2022/10/29 00:00,18.7,1009.29,24.49,77.75,4.04,0.04,0
13,¬õ»ñµæ,2022/10/29 00:00,64.8,1006.9,23.72,77.68,4.09,0.19,0
42,µ·¥Ê,2022/10/29 00:00,27.7,995.16,24.32,78.37,2.9,0.01,0
16,¬ü¥Íµæ,2022/10/29 00:00,26.14,1009.4,24.4,76.2,3.9,0.1,0
37,¨¡ÀY,2022/10/29 00:00,20.72,992.61,24.03,76.99,2.47,0.01,0
6,ªãÂÅ,2022/10/29 00:00,57.24,1008.88,24.26,76.51,3.94,0.12,0
52,ªá·¦µæ,2022/10/29 00:00,39.65,1004.6,24.44,78.33,5.01,0,0
29,ªàµæ,2022/10/29 00:00,40.1,1009.51,24.42,76.49,4.38,0.08,0
46,­W¥Ê,2022/10/29 00:00,51.49,1000.88,25.04,75.12,3.44,0,0
41,­X¤l,2022/10/29 00:00,21.2,990.33,24.83,74.6,3.55,0,0
4,³Aµæ,2022/10/29 00:00,50.93,1005.23,23.27,78.67,4.21,0.25,0
39,½¬ÃÂ,2022/10/29 00:00,35.13,1005.69,23.83,79.58,3.02,0.09,0
34,Á¤,2022/10/29 00:00,59.43,968.15,22.63,81.52,1.48,4.75,0
8,«C¦¿µæ,2022/10/29 00:00,30.55,1007.15,23.79,77.54,4.07,0.18,0
51,«Cªáµæ,2022/10/29 00:00,45.28,1009.46,24.43,76.85,3.73,0.07,0
33,°¨¹aÁ¦,2022/10/29 00:00,23.66,1001.87,24.07,78.22,2.69,0.04,0
3,°ªÄRµæ,2022/10/29 00:00,21.11,994.48,23.44,81.07,3.13,3.23,0
45,¥V¥Ê,2022/10/30 00:00,8.88,999.84,23.62,83.49,3.12,19.44,0
43,«n¥Ê,2022/10/30 00:00,23.04,1002.59,24.15,81.95,3.16,8.89,0
32,¦a¥Ê,2022/10/30 00:00,15.57,1006.2,24.5,80.44,4.69,0,0
14,¦a¥Ê¸­,2022/10/30 00:00,27.59,1003.73,23.88,81.69,4.4,1.64,0
9,¤j¥Õµæ,2022/10/30 00:00,22.14,1007.12,24.31,81.89,5.21,7.27,0
47,¤j¶À¥Ê,2022/10/30 00:00,31.7,989.85,24.02,81.95,3.38,2.02,0
7,¤p¥Õµæ,2022/10/30 00:00,31.51,1003.97,23.94,81.46,4.4,1.47,0
10,ªoµæ,2022/10/30 00:00,29.86,998.5,23.89,80.86,3.54,7.1,0
36,¬v½µ,2022/10/30 00:00,23.47,1004.16,24.55,80.37,4.03,1.52,0
50,¤ûµf­X,2022/10/30 00:00,64.18,987.78,23.83,82.71,2.74,0.43,0
27,¥É¦Ìµ«,2022/10/30 00:00,35.85,956.63,22.88,82.47,1.56,1.07,0
31,¬õÅÚ½³,2022/10/30 00:00,18.39,1006.09,24.55,80.81,4.43,0,0
13,¬õ»ñµæ,2022/10/30 00:00,61.83,1003.73,23.88,81.69,4.4,1.64,0
42,µ·¥Ê,2022/10/30 00:00,29.05,992.07,24.12,82.16,2.85,1.06,0
16,¬ü¥Íµæ,2022/10/30 00:00,24.91,1006.2,24.5,79.4,4.4,0,0
37,¨¡ÀY,2022/10/30 00:00,25.52,989.54,23.71,80.5,2.38,1.33,0
6,ªãÂÅ,2022/10/30 00:00,56.77,1005.68,24.37,79.88,4.4,0.34,0
52,ªá·¦µæ,2022/10/30 00:00,37.78,1001.44,24.09,83.79,5.8,0.41,0
29,ªàµæ,2022/10/30 00:00,38.55,1006.31,24.45,80.1,4.99,0,0
46,­W¥Ê,2022/10/30 00:00,52.81,997.86,24.31,81.75,3.15,2.43,0
41,­X¤l,2022/10/30 00:00,19.77,987.38,24.09,81.29,3.09,3.02,0
4,³Aµæ,2022/10/30 00:00,47.15,1002.08,23.47,83.21,4.4,2.73,0
39,½¬ÃÂ,2022/10/30 00:00,35.44,1002.51,24.05,82.34,3,1.23,0
34,Á¤,2022/10/30 00:00,47.27,965.09,22.74,81.85,1.6,8.19,0
8,«C¦¿µæ,2022/10/30 00:00,31.08,1003.97,23.94,81.46,4.4,1.47,0
51,«Cªáµæ,2022/10/30 00:00,44.9,1006.26,24.53,79.88,4.14,0,0
33,°¨¹aÁ¦,2022/10/30 00:00,23.92,998.7,24.19,80.24,2.92,0,0
3,°ªÄRµæ,2022/10/30 00:00,20.73,991.31,23.68,83.44,3.42,13.11,0
45,¥V¥Ê,2022/10/31 00:00,13.3,997.81,22.86,92.73,3.58,75.31,0
43,«n¥Ê,2022/10/31 00:00,32.5,1000.97,23,90.73,4.17,38.12,0
32,¦a¥Ê,2022/10/31 00:00,21.7,1005.28,23.09,86.12,6.47,3.29,0
9,¤j¥Õµæ,2022/10/31 00:00,15.77,1006.17,22.99,86.69,6.76,29.1,0
47,¤j¶À¥Ê,2022/10/31 00:00,25.9,988.46,22.99,89.75,4.04,11.77,0
7,¤p¥Õµæ,2022/10/31 00:00,25.1,1003.24,22.39,87.23,5.31,20.48,0
10,ªoµæ,2022/10/31 00:00,25,997.12,22.74,89.03,4.63,39.34,0
50,¤ûµf­X,2022/10/31 00:00,77.45,986.7,22.44,90.91,3.94,6.55,0
2,ªÅ¤ßµæ,2022/10/31 00:00,17.7,1000.62,22.34,87.34,5.01,19.2,0
31,¬õÅÚ½³,2022/10/31 00:00,19.7,1005.11,23.1,87.2,6.15,3.31,0
13,¬õ»ñµæ,2022/10/31 00:00,79.8,1003.01,22.32,87.47,5.21,22.38,0
42,µ·¥Ê,2022/10/31 00:00,31.4,990.79,22.82,90.66,3.84,8.28,0
52,ªá·¦µæ,2022/10/31 00:00,31.45,1000.57,23.19,87.36,7.45,4.98,0
46,­W¥Ê,2022/10/31 00:00,60.67,996.35,23.42,89.54,3.8,12.12,0
4,³Aµæ,2022/10/31 00:00,33,1001.49,21.87,89.12,4.55,34.99,0
34,Á¤,2022/10/31 00:00,93.3,963.45,21.41,95.03,1.53,64.49,0
8,«C¦¿µæ,2022/10/31 00:00,28.15,1003.24,22.39,87.23,5.31,20.48,0
51,«Cªáµæ,2022/10/31 00:00,34.3,1005.32,23.08,85.92,5.96,3.21,0
33,°¨¹aÁ¦,2022/10/31 00:00,28,997.72,22.82,87.26,4.51,3.19,0
3,°ªÄRµæ,2022/10/31 00:00,18.45,990.15,22.23,90.86,4.22,51.27,0
6,ªãÂÅ,2022/10/31 00:00,62.3,1004.82,22.86,85.52,5.99,7.37,0
14,¦a¥Ê¸­,2022/10/31 00:00,33.27,1003.01,22.32,87.47,5.21,22.38,0
16,¬ü¥Íµæ,2022/10/31 00:00,24,1005.3,23,85,6.2,3.4,0
27,¥É¦Ìµ«,2022/10/31 00:00,34.8,955.39,21.42,93.5,1.64,12.08,0
37,¨¡ÀY,2022/10/31 00:00,25,988.43,22.66,88.55,3.32,8.06,0
39,½¬ÃÂ,2022/10/31 00:00,47.93,1001.64,22.43,90.67,3.99,17.55,0
41,­X¤l,2022/10/31 00:00,19.3,985.76,23.19,90.32,3.31,15.29,0
45,¥V¥Ê,2022/11/1 00:00,9.31,999.07,22.94,83.32,3.69,9.1,0
43,«n¥Ê,2022/11/1 00:00,24.65,1001.49,23.37,80.61,4.18,3.27,0
32,¦a¥Ê,2022/11/1 00:00,15.09,1005.02,23.46,76.28,6.26,2.39,0
14,¦a¥Ê¸­,2022/11/1 00:00,28.23,1003.24,22.44,79.18,5.41,3.85,0
9,¤j¥Õµæ,2022/11/1 00:00,21.16,1006.41,22.94,78.48,6.38,14.57,0
47,¤j¶À¥Ê,2022/11/1 00:00,28.2,988.53,23.68,80.47,4.72,1.12,0
7,¤p¥Õµæ,2022/11/1 00:00,33.83,1003.41,22.54,78.81,5.47,3.75,0
10,ªoµæ,2022/11/1 00:00,32.58,997.46,23.07,78.49,4.6,3.74,0
36,¬v½µ,2022/11/1 00:00,23.25,1002.86,23.92,77.47,5.66,1.58,0
50,¤ûµf­X,2022/11/1 00:00,62.45,986.57,23.09,80.88,3.79,1.6,0
27,¥É¦Ìµ«,2022/11/1 00:00,31.54,955.56,22.24,84.45,1.94,1.29,0
2,ªÅ¤ßµæ,2022/11/1 00:00,17.55,1000.76,22.53,78.8,5.15,3.52,0
31,¬õÅÚ½³,2022/11/1 00:00,18.63,1004.92,23.49,77.13,5.9,2.26,0
13,¬õ»ñµæ,2022/11/1 00:00,62.79,1003.24,22.44,79.18,5.41,3.85,0
42,µ·¥Ê,2022/11/1 00:00,28.29,990.79,23.46,80.83,3.98,1.41,0
16,¬ü¥Íµæ,2022/11/1 00:00,21.96,1005,23.4,75.5,6,2.8,0
37,¨¡ÀY,2022/11/1 00:00,20.68,988.34,23.31,77.6,3.71,1.01,0
6,ªãÂÅ,2022/11/1 00:00,54.69,1004.63,23.2,76.27,5.88,3.02,0
52,ªá·¦µæ,2022/11/1 00:00,31.49,1000.29,23.56,77.94,7.47,1.36,0
29,ªàµæ,2022/11/1 00:00,36.13,1005.14,23.45,75.39,6.68,2.51,0
46,­W¥Ê,2022/11/1 00:00,48.6,996.5,24.08,79.99,4.59,0.75,0
41,­X¤l,2022/11/1 00:00,18.09,986,23.96,80.82,4.48,0.6,0
4,³Aµæ,2022/11/1 00:00,43.65,1002.07,21.81,81.62,5.02,4.55,0
39,½¬ÃÂ,2022/11/1 00:00,35.39,1001.86,22.68,80.32,3.93,2.66,0
34,Á¤,2022/11/1 00:00,55.23,964.09,22.13,83.44,1.9,4.46,0
8,«C¦¿µæ,2022/11/1 00:00,31.12,1003.41,22.54,78.81,5.47,3.75,0
51,«Cªáµæ,2022/11/1 00:00,36.67,1005.04,23.46,75.95,5.72,2.37,0
33,°¨¹aÁ¦,2022/11/1 00:00,24.74,997.46,23.27,76.93,4.23,1.84,0
3,°ªÄRµæ,2022/11/1 00:00,19.66,990.93,22.08,83.77,3.65,23.94,0
45,¥V¥Ê,2022/11/2 00:00,9.62,1001.11,23.46,83.86,2.53,4.54,0
43,«n¥Ê,2022/11/2 00:00,24.05,1004.07,23.67,81.96,2.83,0,0
32,¦a¥Ê,2022/11/2 00:00,16.7,1007.96,23.48,80.4,4.13,0,0
14,¦a¥Ê¸­,2022/11/2 00:00,26.75,1005.22,22.91,80.64,4.12,0,0
9,¤j¥Õµæ,2022/11/2 00:00,22.66,1008.87,23.05,82.84,4.18,11.04,0
47,¤j¶À¥Ê,2022/11/2 00:00,28.51,991.43,23.86,81.24,3.37,0,0
7,¤p¥Õµæ,2022/11/2 00:00,32.81,1005.5,22.95,80.53,4.09,0,0
10,ªoµæ,2022/11/2 00:00,32.08,1000,23.29,81.52,2.97,0,0
36,¬v½µ,2022/11/2 00:00,29.12,1005.83,24.09,79.45,3.9,0,0
50,¤ûµf­X,2022/11/2 00:00,59.73,989.44,23.14,83.33,2.44,0,0
27,¥É¦Ìµ«,2022/11/2 00:00,32.98,958.16,22.27,84.77,1.63,0,0
2,ªÅ¤ßµæ,2022/11/2 00:00,22.08,1002.89,22.91,80.74,3.81,0,0
31,¬õÅÚ½³,2022/11/2 00:00,18.13,1007.83,23.53,80.86,3.94,0,0
13,¬õ»ñµæ,2022/11/2 00:00,63.18,1005.22,22.91,80.64,4.12,0,0
42,µ·¥Ê,2022/11/2 00:00,28.17,993.7,23.58,82.25,2.76,0,0
16,¬ü¥Íµæ,2022/11/2 00:00,22.05,1008,23.4,79.5,3.9,0,0
37,¨¡ÀY,2022/11/2 00:00,19.24,991.14,23.53,80.51,2.3,0,0
6,ªãÂÅ,2022/11/2 00:00,52.73,1007.42,23.3,79.74,3.95,0,0
52,ªá·¦µæ,2022/11/2 00:00,32.4,1003.1,23.56,82.66,4.91,0,0
29,ªàµæ,2022/11/2 00:00,35.65,1008.09,23.42,79.95,4.35,0,0
46,­W¥Ê,2022/11/2 00:00,48.06,999.43,24.36,80.34,3.28,0,0
41,­X¤l,2022/11/2 00:00,19.02,988.91,24.22,80.27,3.39,0,0
4,³Aµæ,2022/11/2 00:00,40.02,1003.37,22.58,81.4,4.26,0,0
39,½¬ÃÂ,2022/11/2 00:00,36.84,1004,23.12,82.02,2.87,0,0
34,Á¤,2022/11/2 00:00,62.6,966.37,22.4,84.61,1.19,0,0
8,«C¦¿µæ,2022/11/2 00:00,32.94,1005.5,22.95,80.53,4.09,0,0
51,«Cªáµæ,2022/11/2 00:00,37.95,1008.03,23.46,80.05,3.67,0,0
33,°¨¹aÁ¦,2022/11/2 00:00,24.48,1000.41,23.27,80.94,2.59,0,0
3,°ªÄRµæ,2022/11/2 00:00,20.38,992.99,22.3,86.5,2.41,19.75,0
45,¥V¥Ê,2022/11/3 00:00,9.09,1002.89,24.6,84.75,1.8,5.03,0
43,«n¥Ê,2022/11/3 00:00,23.56,1006.69,24.65,84.42,2.03,0.63,0
32,¦a¥Ê,2022/11/3 00:00,15.37,1011.3,24.29,84.53,2.76,0,0
14,¦a¥Ê¸­,2022/11/3 00:00,25.81,1007.81,23.98,83.04,2.69,0,0
9,¤j¥Õµæ,2022/11/3 00:00,20.67,1011.72,23.88,86.47,2.73,9.28,0
47,¤j¶À¥Ê,2022/11/3 00:00,26.41,994.84,24.58,83.33,1.97,0.5,0
7,¤p¥Õµæ,2022/11/3 00:00,34.62,1008.16,24.01,83.1,2.67,0,0
10,ªoµæ,2022/11/3 00:00,32.81,1002.6,24.43,83.74,2.1,0.48,0
36,¬v½µ,2022/11/3 00:00,18.52,1009.22,24.85,82.77,2.34,0,0
50,¤ûµf­X,2022/11/3 00:00,57.66,992.79,24.02,85.82,1.84,0.56,0
27,¥É¦Ìµ«,2022/11/3 00:00,25.5,961.33,23.01,85.67,1.12,2.08,0
2,ªÅ¤ßµæ,2022/11/3 00:00,24.26,1005.6,24.04,82.94,2.53,0,0
31,¬õÅÚ½³,2022/11/3 00:00,18.35,1011.19,24.37,84.93,2.74,0,0
13,¬õ»ñµæ,2022/11/3 00:00,56.1,1007.81,23.98,83.04,2.69,0,0
42,µ·¥Ê,2022/11/3 00:00,27.99,997.09,24.42,84.79,1.93,0.43,0
16,¬ü¥Íµæ,2022/11/3 00:00,19.5,1011.3,24.2,83.6,2.5,0,0
37,¨¡ÀY,2022/11/3 00:00,19.65,994.48,24.79,81.63,1.49,0,0
6,ªãÂÅ,2022/11/3 00:00,50.68,1010.57,24.15,83.48,2.54,0,0
52,ªá·¦µæ,2022/11/3 00:00,32.19,1006.5,24.32,86,3.26,0,0
29,ªàµæ,2022/11/3 00:00,32.75,1011.41,24.2,84.14,2.79,0,0
46,­W¥Ê,2022/11/3 00:00,46.84,1002.86,25.22,82.26,1.96,0,0
41,­X¤l,2022/11/3 00:00,18.2,992.35,24.87,82.11,1.77,0.66,0
4,³Aµæ,2022/11/3 00:00,39.72,1005.49,23.84,82.67,2.81,0,0
39,½¬ÃÂ,2022/11/3 00:00,37.02,1006.82,24.29,84.77,2.21,0,0
34,Á¤,2022/11/3 00:00,53.84,968.69,23.49,85.08,0.89,1.72,0
8,«C¦¿µæ,2022/11/3 00:00,31.32,1008.16,24.01,83.1,2.67,0,0
51,«Cªáµæ,2022/11/3 00:00,36.28,1011.36,24.3,84.23,2.47,0,0
33,°¨¹aÁ¦,2022/11/3 00:00,23.66,1003.75,24.41,83.79,1.97,0,0
3,°ªÄRµæ,2022/11/3 00:00,20.24,995.45,23.28,88.3,1.74,17.16,0
45,¥V¥Ê,2022/11/4 00:00,9.19,1006.09,23.41,84.43,2.86,6.86,0
43,«n¥Ê,2022/11/4 00:00,23.39,1009.57,23.79,83.16,3.02,1.74,0
32,¦a¥Ê,2022/11/4 00:00,14.81,1013.98,23.62,81.01,4.31,0,0
14,¦a¥Ê¸­,2022/11/4 00:00,23.99,1011.06,22.67,81.25,3.78,0.19,0
9,¤j¥Õµæ,2022/11/4 00:00,17.79,1014.66,23.07,82.5,4.53,8.96,0
47,¤j¶À¥Ê,2022/11/4 00:00,27.31,997.24,23.96,82.42,2.9,0.86,0
7,¤p¥Õµæ,2022/11/4 00:00,35.43,1011.36,22.75,81.15,3.79,0.17,0
10,ªoµæ,2022/11/4 00:00,31.12,1005.5,23.42,81.95,3.28,1.22,0
36,¬v½µ,2022/11/4 00:00,23.67,1011.77,24.22,80.72,3.51,0.65,0
50,¤ûµf­X,2022/11/4 00:00,53.06,995.3,23.33,84.24,2.69,0.17,0
27,¥É¦Ìµ«,2022/11/4 00:00,27.51,963.59,22.3,86.51,1.4,0.42,0
2,ªÅ¤ßµæ,2022/11/4 00:00,23.02,1008.75,22.78,81.15,3.58,0.15,0
31,¬õÅÚ½³,2022/11/4 00:00,17.88,1013.86,23.74,81.62,4.22,0,0
13,¬õ»ñµæ,2022/11/4 00:00,57.21,1011.06,22.67,81.25,3.78,0.19,0
42,µ·¥Ê,2022/11/4 00:00,27.82,999.56,23.83,83.58,2.74,0.44,0
16,¬ü¥Íµæ,2022/11/4 00:00,19.05,1014,23.5,80.2,3.9,0,0
37,¨¡ÀY,2022/11/4 00:00,25,997.04,23.76,80.72,2.23,0.58,0
6,ªãÂÅ,2022/11/4 00:00,49.61,1013.39,23.33,80.42,3.87,0.04,0
52,ªá·¦µæ,2022/11/4 00:00,32.31,1009.15,23.64,81.97,5.28,0.15,0
29,ªàµæ,2022/11/4 00:00,34.75,1014.11,23.5,80.38,4.44,0,0
46,­W¥Ê,2022/11/4 00:00,46.42,1005.29,24.59,81.48,2.77,1.04,0
41,­X¤l,2022/11/4 00:00,20.38,994.63,24.3,82.29,2.52,1.3,0
4,³Aµæ,2022/11/4 00:00,38.46,1009.11,22.11,81.95,3.69,0.31,0
39,½¬ÃÂ,2022/11/4 00:00,31.86,1009.92,23.11,83.5,2.95,0.14,0
34,Á¤,2022/11/4 00:00,59.72,971.4,22.38,85.88,1.39,1.34,0
8,«C¦¿µæ,2022/11/4 00:00,30.92,1011.36,22.75,81.15,3.79,0.17,0
51,«Cªáµæ,2022/11/4 00:00,37.37,1014.03,23.62,81.06,3.77,0,0
33,°¨¹aÁ¦,2022/11/4 00:00,23.03,1006.36,23.62,81.69,2.83,0,0
3,°ªÄRµæ,2022/11/4 00:00,17.61,998.41,22.37,86.11,2.91,16.07,0
45,¥V¥Ê,2022/11/5 00:00,9.03,1008.64,21.33,84.09,2.9,12.82,0
43,«n¥Ê,2022/11/5 00:00,24.29,1011.83,21.67,81.6,3.29,5.94,0
32,¦a¥Ê,2022/11/5 00:00,13.33,1015.98,21.53,78.38,4.52,0.24,0
14,¦a¥Ê¸­,2022/11/5 00:00,23.97,1013.1,20.84,77.63,4.29,0.28,0
9,¤j¥Õµæ,2022/11/5 00:00,17.85,1016.8,21.04,80.57,4.45,4.93,0
47,¤j¶À¥Ê,2022/11/5 00:00,25.63,998.98,22.46,80.62,3.54,0.99,0
7,¤p¥Õµæ,2022/11/5 00:00,31.06,1013.38,20.9,77.67,4.28,0.29,0
10,ªoµæ,2022/11/5 00:00,32.27,1007.79,21.09,81.15,3.35,5.1,0
36,¬v½µ,2022/11/5 00:00,28.93,1013.66,22.49,77.95,4.18,0.24,0
50,¤ûµf­X,2022/11/5 00:00,49.28,997.17,21.35,82.58,2.88,1.07,0
27,¥É¦Ìµ«,2022/11/5 00:00,29.08,965.23,20.69,85.7,1.71,3.09,0
2,ªÅ¤ßµæ,2022/11/5 00:00,20.14,1010.76,20.88,77.98,4.03,0.26,0
31,¬õÅÚ½³,2022/11/5 00:00,17.87,1015.86,21.62,78.74,4.41,0.16,0
13,¬õ»ñµæ,2022/11/5 00:00,58.36,1013.1,20.84,77.63,4.29,0.28,0
42,µ·¥Ê,2022/11/5 00:00,29.51,1001.4,21.97,81.45,3.17,0.83,0
16,¬ü¥Íµæ,2022/11/5 00:00,21.67,1016,21.4,78,4.2,0.4,0
37,¨¡ÀY,2022/11/5 00:00,22.9,998.91,21.85,78.67,2.69,0.03,0
6,ªãÂÅ,2022/11/5 00:00,58.8,1015.39,21.28,77.92,4.22,0.37,0
52,ªá·¦µæ,2022/11/5 00:00,32.6,1011.07,21.81,80.09,5.21,0.21,0
29,ªàµæ,2022/11/5 00:00,36,1016.11,21.45,78,4.65,0.31,0
46,­W¥Ê,2022/11/5 00:00,47.09,1007.09,23.06,79.2,3.57,0.22,0
41,­X¤l,2022/11/5 00:00,19.74,996.3,23.04,79.86,3.5,1.09,0
4,³Aµæ,2022/11/5 00:00,37.59,1011.16,20.47,77.38,4.35,0.19,0
39,½¬ÃÂ,2022/11/5 00:00,35.1,1011.99,21.06,78.96,3.44,0,0
34,Á¤,2022/11/5 00:00,62.35,973.59,20.07,87.52,1.35,7.7,0
8,«C¦¿µæ,2022/11/5 00:00,31.78,1013.38,20.9,77.67,4.28,0.29,0
51,«Cªáµæ,2022/11/5 00:00,37.14,1016.06,21.46,78.36,4.09,0.28,0
33,°¨¹aÁ¦,2022/11/5 00:00,21.57,1008.37,21.32,79.37,3.13,0.14,0
3,°ªÄRµæ,2022/11/5 00:00,19.25,1000.57,20.33,85.35,2.67,9.38,0
45,¥V¥Ê,2022/11/6 00:00,8.88,1007.8,21.65,83.82,2.14,3.55,0
43,«n¥Ê,2022/11/6 00:00,22,1011.15,22.13,80.75,2.71,1.32,0
32,¦a¥Ê,2022/11/6 00:00,14.66,1015.38,22.21,77.45,3.94,0,0
14,¦a¥Ê¸­,2022/11/6 00:00,24.43,1012.03,21.8,76.65,3.72,0,0
9,¤j¥Õµæ,2022/11/6 00:00,20.18,1016.04,21.72,79.91,3.84,2.79,0
47,¤j¶À¥Ê,2022/11/6 00:00,24.91,998.46,22.69,79.31,3.03,0.01,0
7,¤p¥Õµæ,2022/11/6 00:00,29.21,1012.37,21.84,76.64,3.71,0,0
10,ªoµæ,2022/11/6 00:00,33.49,1007.11,21.69,80.23,2.69,1.37,0
36,¬v½µ,2022/11/6 00:00,37.23,1013.1,22.93,76.87,3.59,0,0
50,¤ûµf­X,2022/11/6 00:00,45.35,996.59,21.85,81.19,2.53,0.02,0
27,¥É¦Ìµ«,2022/11/6 00:00,27.21,964.69,20.84,84.3,1.58,0.06,0
2,ªÅ¤ßµæ,2022/11/6 00:00,24.8,1009.78,21.8,76.87,3.45,0,0
31,¬õÅÚ½³,2022/11/6 00:00,17.89,1015.26,22.24,77.96,3.9,0,0
13,¬õ»ñµæ,2022/11/6 00:00,56.06,1012.03,21.8,76.65,3.72,0,0
42,µ·¥Ê,2022/11/6 00:00,28.98,1000.85,22.34,80.12,2.81,0.01,0
16,¬ü¥Íµæ,2022/11/6 00:00,22.76,1015.4,22.2,76.5,3.6,0,0
37,¨¡ÀY,2022/11/6 00:00,19.16,998.25,22.4,77.67,2.02,0,0
6,ªãÂÅ,2022/11/6 00:00,58.89,1014.7,22.12,76.53,3.63,0,0
52,ªá·¦µæ,2022/11/6 00:00,34.78,1010.49,22.25,79.76,4.55,0,0
29,ªàµæ,2022/11/6 00:00,36.85,1015.51,22.18,76.95,4.01,0,0
46,­W¥Ê,2022/11/6 00:00,47.84,1006.55,23.27,77.95,3.03,0,0
41,­X¤l,2022/11/6 00:00,26.2,995.81,23.07,78.79,2.96,0.02,0
4,³Aµæ,2022/11/6 00:00,39.65,1009.79,21.53,76.76,3.81,0,0
39,½¬ÃÂ,2022/11/6 00:00,35.63,1010.99,21.9,78.51,3.06,0,0
34,Á¤,2022/11/6 00:00,53.37,972.94,20.45,86.06,0.91,2.06,0
8,«C¦¿µæ,2022/11/6 00:00,33.2,1012.37,21.84,76.64,3.71,0,0
51,«Cªáµæ,2022/11/6 00:00,36.33,1015.46,22.22,77.12,3.55,0,0
33,°¨¹aÁ¦,2022/11/6 00:00,23.25,1007.77,22.06,77.93,2.65,0,0
